"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-26a-5p","CNR1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","MAT2A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","HEG1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RB1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZBTB1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SLC5A3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DRAM1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","VGLL4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","FGD1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ANKS1A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","GREB1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TRIB2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PLEKHA7","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SSH2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CDH6","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZNF594","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ADAMTS5","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ADAMTS6","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","USP25","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TNRC6A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","EXOC5","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","EXOC8","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ADAM19","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","JAG1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","EXOC6","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","OTUD3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","NAB1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","OTUD4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","KIAA1549","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SHANK2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PDS5A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","GALNT10","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","STRBP","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SERP1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PPP3R1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZDHHC18","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CCSAP","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ICK","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DGKB","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TMEM106B","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","BNIP3L","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TTPAL","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TBC1D12","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TBC1D15","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DUSP5","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ELOVL7","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SLC26A9","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","LARP1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SLC26A2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","LARP4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","MFHAS1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","LARP4B","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","STK39","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PI15","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DFFB","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PAN3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ATP11C","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","STX11","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CPD","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PTER","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","C5orf30","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RAB22A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PTEN","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ST8SIA4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","KMT5A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CASZ1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","MAP3K2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","LGR4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZDBF2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ADM","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ELAVL2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ELAVL3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","E2F7","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SEMA6C","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SEMA6D","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RCOR1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","KMT2C","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SERPINA10","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RFK","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PDIK1L","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","MTDH","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","VANGL2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SLC2A3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","OSBPL11","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CCNL2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","KITLG","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DYRK1A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CPED1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SLC1A2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PHF21A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","KLF9","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","NAA15","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SYNC","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","KIF21B","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","BHLHE40","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","MKRN3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TXNDC15","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PPARA","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","GRM1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SNRNP48","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DEPDC1B","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DPY19L1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","COMMD8","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PMAIP1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","APAF1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","KALRN","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZNF621","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ANKRD28","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TMEM68","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TMEM69","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TMEM64","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","BRWD1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RHOQ","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RCN1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RCN2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","NEBL","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","INTS6","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TRIM33","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ACSL4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ADAM9","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ACSL1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ACSL3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","EFR3A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TECPR2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TAB2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TAB3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","EFCAB14","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TDRD7","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CCNJL","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","BLOC1S2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","NUP50","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","FAM160B1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SLC6A15","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ADAMTS18","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","COL10A1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ADAMTS19","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TMPPE","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SRCAP","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ACADM","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CREBL2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","FAM46C","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TMX1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","POLR3G","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PRDX3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","YOD1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PRPF40A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PPP1R9A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TCF4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZNF608","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ACBD5","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RCBTB1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ACKR4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CX3CR1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RPGR","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TRIM14","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","THAP2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","THAP9","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","GNG11","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TMEM184B","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","OPHN1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TET1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","FGL2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TRANK1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SRPK1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SHROOM4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PELI2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","FRAT2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SEC24A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TOP1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","XPO4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","GTF3C2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RIDA","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","HSPA8","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DACH1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ARMC8","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CLASP2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CAMSAP2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","NEK1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","BOD1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ARPP21","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CD59","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","HMGA1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","XKR6","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CCDC6","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","HMGA2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SLAIN2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","BEND4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SCAMP1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","C19orf66","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PON1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CTDSP2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","NUDT11","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SNX10","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SNX16","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ULK1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SPTY2D1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SLC25A20","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DCBLD2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","KCND2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","LOXL2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RBM46","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","KIF1B","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PHACTR2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RAB18","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CCPG1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZFHX4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","GALNT3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","MRAS","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ARL4A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ARL4C","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RNMT","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","UBA5","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","LPP","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PITPNC1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SLCO1A2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","NUDT21","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZNF462","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","HGF","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","HSD17B6","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CXADR","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","MAB21L1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RBBP9","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","EPS15","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","MITF","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","NUS1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","FRMD4B","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PSD3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","POLK","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","KLHL28","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","KLHL24","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZDHHC6","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SNX30","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SOX11","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TNKS","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ACVR1C","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DIAPH2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","C2CD5","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","G3BP2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RANBP3L","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","KCTD20","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","UBE2G1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CNTNAP3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","MIER3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","AMOT","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","HSPA12A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PAPD4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","WNT5A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TBC1D4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DCTN4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","LANCL1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SRP19","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","METAP2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","GNPNAT1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZFP14","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PPP2R5C","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PMP2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CHML","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ENTPD3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","STAC2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ATRX","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PHF3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","NECAB1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PHF6","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","NEDD4L","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CLDND1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SYT10","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","BMPR2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZBTB24","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZNF280C","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","FCHO2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CHORDC1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","MAGOHB","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RP2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","EPG5","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","GNB4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","XK","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","FBXO28","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TPM3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DNA2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DDX52","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PCDHA9","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SC5D","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","AMACR","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","EPM2AIP1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CNOT4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","COX18","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","HSPA13","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","RIOK3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CPOX","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","STYX","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","LYRM2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TSC1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","OAS2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","MTM1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","MMP16","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZNF680","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","UBN2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","FAM213A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ATRNL1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CSNK1G1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","AKIRIN1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PCGF5","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","KAT2B","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","METTL4","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PPP1R12B","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","MAPK6","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TNPO1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SORCS3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","LIN54","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","KLHL42","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","HOXD13","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","UQCRFS1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SLC35A3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PGM2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","EP400","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SLC19A2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZBTB38","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","HTR2A","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","HTR2C","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DDX3X","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","C20orf24","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","DDX3Y","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZNF148","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ZBTB33","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","EPC2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","TCAIM","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","GRHL3","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SASS6","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PALLD","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","VCPIP1","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","PHTF2","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","SFPQ","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CAST","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","CRADD","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","GPR146","V","TargetRank","N/A","N/A"
"hsa-miR-26a-5p","ACBD5","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","ATF2","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","ASPN","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","BOD1L2","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","CDK2AP1","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","CKS2","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","CHORDC1","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","CILP","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","COL10A1","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","CREBZF","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","DEPDC1B","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","DFFB","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","EPC1","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","FAM172A","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","FLVCR1","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","FAM98A","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","HPGD","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","HOXA5","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","INHBB","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","KYAT3","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","KIAA2013","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","KLHL42","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","LUZP6","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","MAEA","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","MAP7","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","MAPK6","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","MEMO1","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","MSTN","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","MXI1","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","NAP1L5","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","NUDT11","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","OSBPL11","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","PDHX","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","PFKFB3","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","POLR3G","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","REEP3","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","RNF6","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","RPGR","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","RPS6KA6","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","SACS","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","SERP1","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","SLC25A16","V","TargetScan","N/A","N/A"
"hsa-miR-26a-5p","TMEM184B","V","TargetScan","N/A","N/A"
