"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-221-3p","PAIP2","Functional MTI (Weak)","MIRT256500","PAR-CLIP","20371350"
"hsa-miR-221-3p","PAFAH1B2","Functional MTI (Weak)","MIRT264769","PAR-CLIP","21572407"
"hsa-miR-221-3p","TSPAN13","Functional MTI (Weak)","MIRT320129","PAR-CLIP","21572407"
"hsa-miR-221-3p","TSPAN13","Functional MTI (Weak)","MIRT320129","PAR-CLIP","20371350"
"hsa-miR-221-3p","HMBOX1","Functional MTI (Weak)","MIRT322524","PAR-CLIP","22012620"
"hsa-miR-221-3p","PIK3R1","Functional MTI","MIRT438233","Western blot","24147037"
"hsa-miR-221-3p","PIK3R1","Functional MTI (Weak)","MIRT438233","Microarray, Next Generation Sequencing (NGS), qRT-PCR","25236949"
"hsa-miR-221-3p","MMP2","Functional MTI","MIRT438234","Western blot","24147037"
"hsa-miR-221-3p","ADAM1A","Functional MTI","MIRT438253","Luciferase reporter assay","24736554"
"hsa-miR-221-3p","STAT5A","Functional MTI","MIRT438254","Luciferase reporter assay","24736554"
"hsa-miR-221-3p","RUNX1","Functional MTI","MIRT438218","qRT-PCR, Western blot","24329418"
"hsa-miR-221-3p","ARNT","Functional MTI","MIRT438219","qRT-PCR, Western blot","24329418"
"hsa-miR-221-3p","MDM2","Functional MTI (Weak)","MIRT438230","PAR-CLIP","23592263"
"hsa-miR-221-3p","MDM2","Functional MTI (Weak)","MIRT438230","PAR-CLIP","24398324"
"hsa-miR-221-3p","MDM2","Functional MTI (Weak)","MIRT438230","PAR-CLIP","23446348"
"hsa-miR-221-3p","MDM2","Functional MTI (Weak)","MIRT438230","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-221-3p","MDM2","Functional MTI (Weak)","MIRT438230","PAR-CLIP","20371350"
"hsa-miR-221-3p","MDM2","Functional MTI","MIRT438230","Luciferase reporter assay, qRT-PCR, Western blot","24324033"
"hsa-miR-221-3p","MDM2","Functional MTI (Weak)","MIRT438230","PAR-CLIP","26701625"
"hsa-miR-221-3p","MGMT","Functional MTI","MIRT438294","Luciferase reporter assay, Western blot","24147153"
"hsa-miR-221-3p","RAD51","Functional MTI","MIRT438601","Western blot","24036252"
"hsa-miR-221-3p","SOCS3","Functional MTI","MIRT438546","Luciferase reporter assay, Western blot","25019494"
"hsa-miR-221-3p","SOCS1","Functional MTI","MIRT438547","Luciferase reporter assay, Western blot","25019494"
"hsa-miR-221-3p","ABLIM1","Functional MTI (Weak)","MIRT441688","PAR-CLIP","23708386"
"hsa-miR-221-3p","ABLIM1","Functional MTI (Weak)","MIRT441688","PAR-CLIP","22291592"
"hsa-miR-221-3p","ABLIM1","Functional MTI (Weak)","MIRT441688","PAR-CLIP","22100165"
"hsa-miR-221-3p","OIP5","Functional MTI (Weak)","MIRT442657","PAR-CLIP","22100165"
"hsa-miR-221-3p","OIP5","Functional MTI (Weak)","MIRT442657","PAR-CLIP","23708386"
"hsa-miR-221-3p","OIP5","Functional MTI (Weak)","MIRT442657","PAR-CLIP","22291592"
"hsa-miR-221-3p","CIAPIN1","Functional MTI (Weak)","MIRT451543","PAR-CLIP","23592263"
"hsa-miR-221-3p","SLC19A3","Functional MTI (Weak)","MIRT461460","PAR-CLIP","23592263"
"hsa-miR-221-3p","UBN2","Functional MTI (Weak)","MIRT464592","PAR-CLIP","23592263"
"hsa-miR-221-3p","UBN2","Functional MTI (Weak)","MIRT464592","PAR-CLIP","20371350"
"hsa-miR-221-3p","KPNA2","Functional MTI (Weak)","MIRT474332","PAR-CLIP","23592263"
"hsa-miR-221-3p","KPNA2","Functional MTI (Weak)","MIRT474332","PAR-CLIP","24398324"
"hsa-miR-221-3p","KPNA2","Functional MTI (Weak)","MIRT474332","PAR-CLIP","22012620"
"hsa-miR-221-3p","KPNA2","Functional MTI (Weak)","MIRT474332","PAR-CLIP","21572407"
"hsa-miR-221-3p","KPNA2","Functional MTI (Weak)","MIRT474332","PAR-CLIP","20371350"
"hsa-miR-221-3p","KPNA2","Functional MTI (Weak)","MIRT474332","PAR-CLIP","27292025"
"hsa-miR-221-3p","DYRK3","Functional MTI (Weak)","MIRT477807","PAR-CLIP","23592263"
"hsa-miR-221-3p","DDX6","Functional MTI (Weak)","MIRT478192","PAR-CLIP","23592263"
"hsa-miR-221-3p","DDX6","Functional MTI (Weak)","MIRT478192","PAR-CLIP","22012620"
"hsa-miR-221-3p","DDX6","Functional MTI (Weak)","MIRT478192","PAR-CLIP","20371350"
"hsa-miR-221-3p","C5orf51","Functional MTI (Weak)","MIRT480336","PAR-CLIP","23592263"
"hsa-miR-221-3p","ARL6IP1","Functional MTI (Weak)","MIRT481490","PAR-CLIP","23592263"
"hsa-miR-221-3p","TRAT1","Functional MTI (Weak)","MIRT495910","PAR-CLIP","22291592"
"hsa-miR-221-3p","FAM84A","Functional MTI (Weak)","MIRT497808","PAR-CLIP","22291592"
"hsa-miR-221-3p","PPP1R14C","Functional MTI (Weak)","MIRT512976","PAR-CLIP","23446348"
"hsa-miR-221-3p","PPP1R14C","Functional MTI (Weak)","MIRT512976","PAR-CLIP","22012620"
"hsa-miR-221-3p","STN1","Functional MTI (Weak)","MIRT519357","PAR-CLIP","23446348"
"hsa-miR-221-3p","STN1","Functional MTI (Weak)","MIRT519357","PAR-CLIP","21572407"
"hsa-miR-221-3p","STMN1","Functional MTI (Weak)","MIRT520906","PAR-CLIP","23446348"
"hsa-miR-221-3p","STMN1","Functional MTI (Weak)","MIRT520906","PAR-CLIP","20371350"
"hsa-miR-221-3p","STMN1","Functional MTI","MIRT520906","Luciferase reporter assay, qRT-PCR, Western blot","25928257"
"hsa-miR-221-3p","PGPEP1","Functional MTI (Weak)","MIRT525162","PAR-CLIP","22012620"
"hsa-miR-221-3p","MKKS","Functional MTI (Weak)","MIRT529457","PAR-CLIP","22012620"
"hsa-miR-221-3p","EXO5","Functional MTI (Weak)","MIRT530966","PAR-CLIP","22012620"
"hsa-miR-221-3p","EXO5","Functional MTI (Weak)","MIRT530966","PAR-CLIP","21572407"
"hsa-miR-221-3p","ZBTB5","Functional MTI (Weak)","MIRT533031","PAR-CLIP","22012620"
"hsa-miR-221-3p","ZBTB37","Functional MTI (Weak)","MIRT533057","PAR-CLIP","22012620"
"hsa-miR-221-3p","VANGL1","Functional MTI (Weak)","MIRT533274","PAR-CLIP","22012620"
"hsa-miR-221-3p","SLC25A36","Functional MTI (Weak)","MIRT534224","PAR-CLIP","22012620"
"hsa-miR-221-3p","GALNT3","Functional MTI (Weak)","MIRT537265","PAR-CLIP","22012620"
"hsa-miR-221-3p","COG5","Functional MTI (Weak)","MIRT538435","PAR-CLIP","22012620"
"hsa-miR-221-3p","FICD","Functional MTI (Weak)","MIRT543197","PAR-CLIP","21572407"
"hsa-miR-221-3p","RNPS1","Functional MTI (Weak)","MIRT546722","PAR-CLIP","21572407"
"hsa-miR-221-3p","RNPS1","Functional MTI (Weak)","MIRT546722","PAR-CLIP","20371350"
"hsa-miR-221-3p","PPP6C","Functional MTI (Weak)","MIRT546985","PAR-CLIP","21572407"
"hsa-miR-221-3p","C19orf12","Functional MTI (Weak)","MIRT549568","PAR-CLIP","21572407"
"hsa-miR-221-3p","ZFP30","Functional MTI (Weak)","MIRT552569","PAR-CLIP","21572407"
"hsa-miR-221-3p","ZFP30","Functional MTI (Weak)","MIRT552569","PAR-CLIP","20371350"
"hsa-miR-221-3p","SNX4","Functional MTI (Weak)","MIRT554086","PAR-CLIP","21572407"
"hsa-miR-221-3p","CHORDC1","Functional MTI (Weak)","MIRT558733","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-221-3p","AGO2","Functional MTI (Weak)","MIRT559694","PAR-CLIP","21572407"
"hsa-miR-221-3p","CDK6","Functional MTI (Weak)","MIRT562520","PAR-CLIP","20371350"
"hsa-miR-221-3p","AKT3","Functional MTI (Weak)","MIRT562674","PAR-CLIP","20371350"
"hsa-miR-221-3p","TMCC1","Functional MTI (Weak)","MIRT565370","PAR-CLIP","20371350"
"hsa-miR-221-3p","CPSF6","Functional MTI (Weak)","MIRT567968","PAR-CLIP","20371350"
"hsa-miR-221-3p","CDC27","Functional MTI (Weak)","MIRT568111","PAR-CLIP","20371350"
"hsa-miR-221-3p","LYN","Functional MTI (Weak)","MIRT570810","PAR-CLIP","20371350"
"hsa-miR-221-3p","ZNF805","Functional MTI (Weak)","MIRT571507","PAR-CLIP","20371350"
"hsa-miR-221-3p","SRSF2","Functional MTI (Weak)","MIRT571616","PAR-CLIP","20371350"
"hsa-miR-221-3p","PNRC2","Functional MTI (Weak)","MIRT571798","PAR-CLIP","20371350"
"hsa-miR-221-3p","EXOC8","Functional MTI (Weak)","MIRT572087","PAR-CLIP","20371350"
"hsa-miR-221-3p","PRPS1L1","Functional MTI (Weak)","MIRT573871","PAR-CLIP","20371350"
"hsa-miR-221-3p","RBMS2","Functional MTI (Weak)","MIRT638366","HITS-CLIP","23824327"
"hsa-miR-221-3p","SERPINH1","Functional MTI (Weak)","MIRT639930","HITS-CLIP","23824327"
"hsa-miR-221-3p","ZFP1","Functional MTI (Weak)","MIRT643166","HITS-CLIP","23824327"
"hsa-miR-221-3p","SLC10A7","Functional MTI (Weak)","MIRT649464","HITS-CLIP","23824327"
"hsa-miR-221-3p","DERL2","Functional MTI (Weak)","MIRT659058","HITS-CLIP","23824327"
"hsa-miR-221-3p","FBXL18","Functional MTI (Weak)","MIRT691898","HITS-CLIP","23313552"
"hsa-miR-221-3p","TMEM2","Functional MTI (Weak)","MIRT698289","HITS-CLIP","23313552"
"hsa-miR-221-3p","BRWD1","Functional MTI (Weak)","MIRT705231","HITS-CLIP","23313552"
"hsa-miR-221-3p","ZNF236","Functional MTI (Weak)","MIRT719772","HITS-CLIP","19536157"
"hsa-miR-221-3p","SMC2","Functional MTI (Weak)","MIRT722077","HITS-CLIP","19536157"
"hsa-miR-221-3p","ARF4","Functional MTI","MIRT731951","Luciferase reporter assay","28057486"
"hsa-miR-221-3p","ARF4","Functional MTI","MIRT731951","Luciferase reporter assay, qRT-PCR, Western blot","28025995"
"hsa-miR-221-3p","CXCL12","Functional MTI","MIRT731986","Luciferase reporter assay, qRT-PCR, Western blot","28236026"
"hsa-miR-221-3p","ADAMTS6","Functional MTI","MIRT732025","Luciferase reporter assay, qRT-PCR, Western blot","27542224"
"hsa-miR-221-3p","BECN1","Functional MTI","MIRT732706","Luciferase reporter assay, qRT-PCR, Western blot","27940575"
"hsa-miR-221-3p","GRB10","Functional MTI","MIRT734248","Luciferase reporter assay","26236014"
"hsa-miR-221-3p","MBD2","Functional MTI","MIRT735381","Luciferase reporter assay, qRT-PCR","26788506"
"hsa-miR-221-3p","DNAJB14","Functional MTI (Weak)","MIRT739067","PAR-CLIP","26701625"
"hsa-miR-221-3p","EIF2S3","Functional MTI (Weak)","MIRT739068","PAR-CLIP","26701625"
"hsa-miR-221-3p","KLHDC10","Functional MTI (Weak)","MIRT739069","PAR-CLIP","26701625"
"hsa-miR-221-3p","PPP2R2A","Functional MTI (Weak)","MIRT739070","PAR-CLIP","26701625"
"hsa-miR-221-3p","B3GALNT2","Functional MTI (Weak)","MIRT763930","PAR-CLIP","27292025"
"hsa-miR-2392","EFNA1","Functional MTI (Weak)","MIRT059819","PAR-CLIP","23592263"
"hsa-miR-2392","EFNA1","Functional MTI (Weak)","MIRT059819","PAR-CLIP","26701625"
"hsa-miR-2392","SOX4","Functional MTI (Weak)","MIRT099764","PAR-CLIP","23592263"
"hsa-miR-2392","SOX4","Functional MTI (Weak)","MIRT099764","PAR-CLIP","24398324"
"hsa-miR-2392","SOX4","Functional MTI (Weak)","MIRT099764","PAR-CLIP","23446348"
"hsa-miR-2392","SOX4","Functional MTI (Weak)","MIRT099764","PAR-CLIP","22012620"
"hsa-miR-2392","SOX4","Functional MTI (Weak)","MIRT099764","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-2392","SOX4","Functional MTI (Weak)","MIRT099764","PAR-CLIP","20371350"
"hsa-miR-2392","XIAP","Functional MTI (Weak)","MIRT124971","HITS-CLIP","23824327"
"hsa-miR-2392","XIAP","Functional MTI (Weak)","MIRT124971","HITS-CLIP","22927820"
"hsa-miR-2392","PAPD7","Functional MTI (Weak)","MIRT166781","PAR-CLIP","21572407"
"hsa-miR-2392","PAPD7","Functional MTI (Weak)","MIRT166781","PAR-CLIP","20371350"
"hsa-miR-2392","CCND2","Functional MTI (Weak)","MIRT186458","PAR-CLIP","21572407"
"hsa-miR-2392","TAOK1","Functional MTI (Weak)","MIRT196679","PAR-CLIP","23592263"
"hsa-miR-2392","TADA2B","Functional MTI (Weak)","MIRT213349","PAR-CLIP","23592263"
"hsa-miR-2392","COX6B1","Functional MTI (Weak)","MIRT367242","HITS-CLIP","23706177"
"hsa-miR-2392","ANKRD46","Functional MTI (Weak)","MIRT448998","PAR-CLIP","22100165"
"hsa-miR-2392","ANKRD46","Functional MTI (Weak)","MIRT448998","PAR-CLIP","26701625"
"hsa-miR-2392","PIN1","Functional MTI (Weak)","MIRT451203","PAR-CLIP","23592263"
"hsa-miR-2392","FTSJ3","Functional MTI (Weak)","MIRT453252","PAR-CLIP","23592263"
"hsa-miR-2392","SLC25A28","Functional MTI (Weak)","MIRT456064","PAR-CLIP","23592263"
"hsa-miR-2392","TOMM20","Functional MTI (Weak)","MIRT456568","PAR-CLIP","23592263"
"hsa-miR-2392","AP3D1","Functional MTI (Weak)","MIRT457230","PAR-CLIP","23592263"
"hsa-miR-2392","TNFRSF10D","Functional MTI (Weak)","MIRT458986","PAR-CLIP","23592263"
"hsa-miR-2392","TNFRSF10D","Functional MTI (Weak)","MIRT458986","PAR-CLIP","26701625"
"hsa-miR-2392","GABARAP","Functional MTI (Weak)","MIRT459639","PAR-CLIP","23592263"
"hsa-miR-2392","POC1A","Functional MTI (Weak)","MIRT459962","PAR-CLIP","23592263"
"hsa-miR-2392","TNFRSF10B","Functional MTI (Weak)","MIRT460425","PAR-CLIP","23592263"
"hsa-miR-2392","TNFRSF10B","Functional MTI (Weak)","MIRT460425","PAR-CLIP","23446348"
"hsa-miR-2392","TNFRSF10B","Functional MTI (Weak)","MIRT460425","PAR-CLIP","26701625"
"hsa-miR-2392","METTL1","Functional MTI (Weak)","MIRT461483","PAR-CLIP","23592263"
"hsa-miR-2392","XKR4","Functional MTI (Weak)","MIRT463824","PAR-CLIP","23592263"
"hsa-miR-2392","WASL","Functional MTI (Weak)","MIRT464045","PAR-CLIP","23592263"
"hsa-miR-2392","UBE2N","Functional MTI (Weak)","MIRT464758","PAR-CLIP","23592263"
"hsa-miR-2392","TWIST1","Functional MTI (Weak)","MIRT464961","PAR-CLIP","23592263"
"hsa-miR-2392","RNF111","Functional MTI (Weak)","MIRT469180","PAR-CLIP","23592263"
"hsa-miR-2392","RNF111","Functional MTI (Weak)","MIRT469180","PAR-CLIP","26701625"
"hsa-miR-2392","PPP1R16B","Functional MTI (Weak)","MIRT470401","PAR-CLIP","23592263"
"hsa-miR-2392","POM121C","Functional MTI (Weak)","MIRT470653","PAR-CLIP","23592263"
"hsa-miR-2392","PDPR","Functional MTI (Weak)","MIRT471400","PAR-CLIP","23592263"
"hsa-miR-2392","NUAK2","Functional MTI (Weak)","MIRT471907","PAR-CLIP","23592263"
"hsa-miR-2392","NRAS","Functional MTI (Weak)","MIRT471922","PAR-CLIP","23592263"
"hsa-miR-2392","NRAS","Functional MTI (Weak)","MIRT471922","PAR-CLIP","24398324"
"hsa-miR-2392","MTMR10","Functional MTI (Weak)","MIRT472839","PAR-CLIP","23592263"
"hsa-miR-2392","MTMR10","Functional MTI (Weak)","MIRT472839","PAR-CLIP","23446348"
"hsa-miR-2392","MTMR10","Functional MTI (Weak)","MIRT472839","PAR-CLIP","26701625"
"hsa-miR-2392","MRAS","Functional MTI (Weak)","MIRT473045","PAR-CLIP","23592263"
"hsa-miR-2392","KCND3","Functional MTI (Weak)","MIRT474978","PAR-CLIP","23592263"
"hsa-miR-2392","JOSD1","Functional MTI (Weak)","MIRT475048","PAR-CLIP","23592263"
"hsa-miR-2392","FAM217B","Functional MTI (Weak)","MIRT477023","PAR-CLIP","23592263"
"hsa-miR-2392","EPHA2","Functional MTI (Weak)","MIRT477335","PAR-CLIP","23592263"
"hsa-miR-2392","EPHA2","Functional MTI (Weak)","MIRT477335","PAR-CLIP","26701625"
"hsa-miR-2392","DYRK3","Functional MTI (Weak)","MIRT477842","PAR-CLIP","23592263"
"hsa-miR-2392","CCND1","Functional MTI (Weak)","MIRT479746","PAR-CLIP","23592263"
"hsa-miR-2392","CCND1","Functional MTI (Weak)","MIRT479746","PAR-CLIP","26701625"
"hsa-miR-2392","ADAR","Functional MTI (Weak)","MIRT482470","PAR-CLIP","23592263"
"hsa-miR-2392","ADAR","Functional MTI (Weak)","MIRT482470","PAR-CLIP","21572407"
"hsa-miR-2392","ANK1","Functional MTI (Weak)","MIRT490335","PAR-CLIP","23592263"
"hsa-miR-2392","ANK1","Functional MTI (Weak)","MIRT490335","PAR-CLIP","20371350"
"hsa-miR-2392","MRPL34","Functional MTI (Weak)","MIRT491223","PAR-CLIP","23592263"
"hsa-miR-2392","PDZD11","Functional MTI (Weak)","MIRT491430","PAR-CLIP","23592263"
"hsa-miR-2392","PDZD11","Functional MTI (Weak)","MIRT491430","PAR-CLIP","21572407"
"hsa-miR-2392","TMEM214","Functional MTI (Weak)","MIRT491477","PAR-CLIP","23592263"
"hsa-miR-2392","TJAP1","Functional MTI (Weak)","MIRT499205","PAR-CLIP","24398324"
"hsa-miR-2392","GGA3","Functional MTI (Weak)","MIRT499504","PAR-CLIP","24398324"
"hsa-miR-2392","KIF18B","Functional MTI (Weak)","MIRT503262","PAR-CLIP","23446348"
"hsa-miR-2392","HACD2","Functional MTI (Weak)","MIRT508907","PAR-CLIP","23446348"
"hsa-miR-2392","SYNPO2L","Functional MTI (Weak)","MIRT509095","PAR-CLIP","23446348"
"hsa-miR-2392","SYNPO2L","Functional MTI (Weak)","MIRT509095","PAR-CLIP","21572407"
"hsa-miR-2392","RRP7A","Functional MTI (Weak)","MIRT509636","PAR-CLIP","23446348"
"hsa-miR-2392","RRP7A","Functional MTI (Weak)","MIRT509636","PAR-CLIP","20371350"
"hsa-miR-2392","CPM","Functional MTI (Weak)","MIRT512374","PAR-CLIP","23446348"
"hsa-miR-2392","SP110","Functional MTI (Weak)","MIRT513437","PAR-CLIP","23446348"
"hsa-miR-2392","CXorf36","Functional MTI (Weak)","MIRT515346","PAR-CLIP","23446348"
"hsa-miR-2392","TRAF3IP2","Functional MTI (Weak)","MIRT516384","PAR-CLIP","23446348"
"hsa-miR-2392","SHROOM4","Functional MTI (Weak)","MIRT521128","PAR-CLIP","23446348"
"hsa-miR-2392","MTRNR2L3","Functional MTI (Weak)","MIRT525617","PAR-CLIP","22012620"
"hsa-miR-2392","MTRNR2L3","Functional MTI (Weak)","MIRT525617","PAR-CLIP","20371350"
"hsa-miR-2392","MTRNR2L3","Functional MTI (Weak)","MIRT525617","HITS-CLIP","24906430"
"hsa-miR-2392","MTRNR2L3","Functional MTI (Weak)","MIRT525617","HITS-CLIP","23313552"
"hsa-miR-2392","PABPN1L","Functional MTI (Weak)","MIRT527027","PAR-CLIP","22012620"
"hsa-miR-2392","C6orf132","Functional MTI (Weak)","MIRT529597","PAR-CLIP","22012620"
"hsa-miR-2392","CYGB","Functional MTI (Weak)","MIRT531153","PAR-CLIP","22012620"
"hsa-miR-2392","BASP1","Functional MTI (Weak)","MIRT544846","PAR-CLIP","21572407"
"hsa-miR-2392","BASP1","Functional MTI (Weak)","MIRT544846","PAR-CLIP","20371350"
"hsa-miR-2392","IFNAR2","Functional MTI (Weak)","MIRT547854","PAR-CLIP","21572407"
"hsa-miR-2392","IFNAR2","Functional MTI (Weak)","MIRT547854","PAR-CLIP","20371350"
"hsa-miR-2392","YOD1","Functional MTI (Weak)","MIRT552762","PAR-CLIP","21572407"
"hsa-miR-2392","TXLNG","Functional MTI (Weak)","MIRT553212","PAR-CLIP","21572407"
"hsa-miR-2392","LIN52","Functional MTI (Weak)","MIRT556527","PAR-CLIP","21572407"
"hsa-miR-2392","CNOT6L","Functional MTI (Weak)","MIRT558623","PAR-CLIP","21572407"
"hsa-miR-2392","CNOT6L","Functional MTI (Weak)","MIRT558623","PAR-CLIP","20371350"
"hsa-miR-2392","CDK2AP2","Functional MTI (Weak)","MIRT560938","PAR-CLIP","20371350"
"hsa-miR-2392","GRWD1","Functional MTI (Weak)","MIRT562253","PAR-CLIP","20371350"
"hsa-miR-2392","UGT2B4","Functional MTI (Weak)","MIRT564009","PAR-CLIP","20371350"
"hsa-miR-2392","TTLL12","Functional MTI (Weak)","MIRT564521","PAR-CLIP","20371350"
"hsa-miR-2392","TUBB2A","Functional MTI (Weak)","MIRT565152","PAR-CLIP","20371350"
"hsa-miR-2392","KLK10","Functional MTI (Weak)","MIRT569877","PAR-CLIP","20371350"
"hsa-miR-2392","POLA2","Functional MTI (Weak)","MIRT621039","HITS-CLIP","23824327"
"hsa-miR-2392","PLEKHG3","Functional MTI (Weak)","MIRT626904","HITS-CLIP","23824327"
"hsa-miR-2392","ZNF556","Functional MTI (Weak)","MIRT642407","HITS-CLIP","23824327"
"hsa-miR-2392","MICA","Functional MTI (Weak)","MIRT643341","HITS-CLIP","23824327"
"hsa-miR-2392","ICA1L","Functional MTI (Weak)","MIRT644644","HITS-CLIP","23824327"
"hsa-miR-2392","SEC14L4","Functional MTI (Weak)","MIRT644834","HITS-CLIP","23824327"
"hsa-miR-2392","CCDC69","Functional MTI (Weak)","MIRT646677","HITS-CLIP","23824327"
"hsa-miR-2392","WDR92","Functional MTI (Weak)","MIRT648561","HITS-CLIP","23824327"
"hsa-miR-2392","MSRB3","Functional MTI (Weak)","MIRT656114","HITS-CLIP","23824327"
"hsa-miR-2392","HM13","Functional MTI (Weak)","MIRT657393","HITS-CLIP","23824327"
"hsa-miR-2392","BLOC1S6","Functional MTI (Weak)","MIRT660259","HITS-CLIP","23824327"
"hsa-miR-2392","WDPCP","Functional MTI (Weak)","MIRT664635","HITS-CLIP","23824327"
"hsa-miR-2392","WDPCP","Functional MTI (Weak)","MIRT664635","HITS-CLIP","23313552"
"hsa-miR-2392","SH3D19","Functional MTI (Weak)","MIRT666419","HITS-CLIP","23824327"
"hsa-miR-2392","KIF1C","Functional MTI (Weak)","MIRT670538","HITS-CLIP","23824327"
"hsa-miR-2392","MTRNR2L5","Functional MTI (Weak)","MIRT671271","HITS-CLIP","23824327"
"hsa-miR-2392","C20orf144","Functional MTI (Weak)","MIRT671630","HITS-CLIP","23824327"
"hsa-miR-2392","C20orf144","Functional MTI (Weak)","MIRT671630","HITS-CLIP","22927820"
"hsa-miR-2392","SLC35F6","Functional MTI (Weak)","MIRT672007","HITS-CLIP","23824327"
"hsa-miR-2392","KIR3DX1","Functional MTI (Weak)","MIRT672081","HITS-CLIP","23824327"
"hsa-miR-2392","ABHD15","Functional MTI (Weak)","MIRT672242","HITS-CLIP","23824327"
"hsa-miR-2392","C9orf3","Functional MTI (Weak)","MIRT672329","HITS-CLIP","23824327"
"hsa-miR-2392","GINM1","Functional MTI (Weak)","MIRT674854","HITS-CLIP","23824327"
"hsa-miR-2392","SLC35F5","Functional MTI (Weak)","MIRT675685","HITS-CLIP","23824327"
"hsa-miR-2392","IRGQ","Functional MTI (Weak)","MIRT676546","HITS-CLIP","23824327"
"hsa-miR-2392","HFE","Functional MTI (Weak)","MIRT676964","HITS-CLIP","23824327"
"hsa-miR-2392","ZNF786","Functional MTI (Weak)","MIRT677184","HITS-CLIP","23824327"
"hsa-miR-2392","UBN2","Functional MTI (Weak)","MIRT678070","HITS-CLIP","23824327"
"hsa-miR-2392","UBN2","Functional MTI (Weak)","MIRT678070","HITS-CLIP","22927820"
"hsa-miR-2392","PPP1R3B","Functional MTI (Weak)","MIRT678587","HITS-CLIP","23824327"
"hsa-miR-2392","HRH4","Functional MTI (Weak)","MIRT678817","HITS-CLIP","23824327"
"hsa-miR-2392","LRRD1","Functional MTI (Weak)","MIRT679264","HITS-CLIP","23824327"
"hsa-miR-2392","ISG20L2","Functional MTI (Weak)","MIRT679342","HITS-CLIP","23824327"
