"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-16-5p","HSPA4L","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","HTR2A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","KCNJ2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","KANK1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","IRAK2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","LURAP1L","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MPHOSPH9","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","NAA15","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PIM1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PAM","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PDIA6","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PRDM4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PPP6C","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PLPP1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PRR15L","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RAP2C","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RFLNB","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RASEF","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RASSF8","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RPL14","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SLC15A4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SEH1L","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RNF125","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RNF217","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SHOC2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SLC7A2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SYT10","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SMURF2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SPTLC1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TLK1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SYDE2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TCAIM","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TUBA1A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TFRC","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TMEM178B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","VAMP8","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TSC22D2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","XPO7","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","USP19","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","YAP1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ACTR2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ZC2HC1A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ZHX1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","YTHDC1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","YWHAQ","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ZBTB39","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ZBTB44","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ZSWIM3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ACVR2B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","AP2B1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","AKT3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","APP","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","C8orf58","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","B4GALT1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","BAG5","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","BTN1A1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","C11orf68","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CBFA2T3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CEP55","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CEP85L","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CCNYL1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","COBLL1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CHD7","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","COL24A1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CRIM1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CPEB2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","DOLPP1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CXCL10","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ELMOD1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","E2F7","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","FAM91A1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ESRP1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ESRRA","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","EIF4B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","FAM133B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","FRY","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","LHX1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","HAS2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","HECTD1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","GSKIP","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","HOXC8","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","IST1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MAP4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","LRIG1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","LAMTOR3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MAPK8","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MARCH5","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PCDHA1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MYBL1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","NAPG","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","NRBP1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PANK1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PCDHA9","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PAQR3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","NISCH","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PAFAH1B1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PAG1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PCDHA10","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PCDHA12","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PCDHA13","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PCDHA2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PCDHAC1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PCDHA4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PCDHA5","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PCDHA6","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PCDHA7","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PCDHA8","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PI4K2B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PPFIA2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PLAG1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PNISR","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PNRC2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PPP2R5C","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PRKAR2A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RAB4B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RAF1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RIC1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SH2D2A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RELN","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RUBCNL","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RUNX1T1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RNF183","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SEMA6D","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SEPT11","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SH3GL2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SIAH1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SNRK","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SLC41A2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SOWAHC","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SYNDIG1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SRSF11","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SSR1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","UBE2V1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TSPAN5","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TAB3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TGFBR3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","WNT4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","VMA21","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ZNF275","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","VTI1B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","WIF1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","AQP11","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ALOX12","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ANXA11","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","C1orf21","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","BPIFA1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","BTAF1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ARL3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ARMC12","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","BDNF","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CAPZA2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CA8","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CDC37L1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CCND1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CDC42SE2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CIDEB","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CDCA4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CHEK1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CDK17","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CFAP45","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","DESI1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","DCP1A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","DLEU7","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","DYRK1B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","EMC4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","FBXW7","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","G0S2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","GABARAPL1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","FGF18","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","GSTCD","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","GNAI3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","HIGD1A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","HMGA2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","HSPE1-MOB4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","IKBKB","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","KDSR","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","KIF21A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","KCNN4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","KIF23","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","LINC01565","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","LARGE2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MAFK","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MIGA1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MKNK1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MEOX2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MOB4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MED26","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","NDP","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MYB","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MYLK","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","N4BP1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","NEK10","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PCDHA11","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","OMG","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PDCD11","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PCDHAC2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PEX13","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PHACTR2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PHF19","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PLEKHA5","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PLRG1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","POLR3F","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PTH","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RAB9A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PTPN3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PTPRR","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RASGEF1B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RBM6","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SIRT4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SCOC","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SEPT2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RNF138","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RSPO3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SETD3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SGK1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SRPRA","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SLC35G1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SMAD7","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SLC2A14","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SNCG","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SNX16","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SPRED1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SYS1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","STRADB","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TBPL1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TENM2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TMEM100","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TFAP2D","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TMEM55A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TMEM55B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TMEM74B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TNFSF13B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TPD52L3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","UBE4B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","USP25","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","VPS4A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","VEGFA","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","WEE1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ZMYM2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","WIPI2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","WNT3A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","WNT7A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","YWHAH","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ZNF622","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ABCF1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ABL2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CDC23","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CBLC","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CCDC28A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CCDC85C","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","AGO4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","BMPR1A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CARM1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CNIH2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CHORDC1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CLCN3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","COL4A3BP","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CUL2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","EED","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CYGB","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","EIF2B5","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","FOSL1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","FAM60A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","FGFR1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","GPATCH8","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","GALNT7","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","KCTD8","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","GNAQ","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","GOLGA1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ITPRIPL1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","HDGF","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","HEPHL1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","IPPK","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","JARID2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","KIF5A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","LMAN2L","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MBNL2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MAMSTR","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","NHLRC2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MAP3K21","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","NEBL","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MFN2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","NKD1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PAFAH1B2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","NUP50","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RAB40A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PDIK1L","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PDPR","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PMM1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PTGFR","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PURA","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PRKAB2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PSAT1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RAPGEF2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RELT","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RPP14","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RPS6KA3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RRAGA","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SALL4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SCN2A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SLC10A7","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SERBP1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SLC4A4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SMPD1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SRP72","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SPOCK3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","STK33","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","STK38","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TAF7L","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TBC1D19","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TCTE1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ZCCHC2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ZBTB16","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TVP23B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ZYX","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ADGRL2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ATP7A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ADAMTS5","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","BCL2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","BTG2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","BCL2L2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","BICD1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CAMSAP1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","DLL1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CASR","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CHP1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CREBRF","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","CRK","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","DNAJA2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","DCUN1D1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","DCUN1D4","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ENTPD7","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","EFNB2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","EGLN2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","EIF4E","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","EIF5A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","EPHA1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","GPR63","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ENAH","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","FAM189B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","GPSM3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","GORASP2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","KIAA1328","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","KBTBD2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","IRS1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","KIF5C","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","ISOC1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","KCNQ5","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MYT1L","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","LATS2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","LSM11","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","LURAP1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MINDY1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","MOB3B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","LRP1B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","NBR1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PBX3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","NFS1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PARD6B","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PLAGL1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PELI2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PPM1E","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PDCD6IP","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PRPF38A","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PTCH1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","PRSS12","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RET","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RFX3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RREB1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","RGPD6","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SALL1","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SELENOI","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SIPA1L2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SLC25A22","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SMAD5","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SOS2","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SOX5","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","STX17","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SUCO","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SPRY3","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","SYNRG","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","UBE2W","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","TBP","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","WAPL","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","USP44","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","USP6NL","V","TargetScan","N/A","N/A"
"hsa-miR-16-5p","WWP1","V","TargetScan","N/A","N/A"
